# t	J_R	J_azimuth_R #
0.000	-0.0282	-0.0554
2.500	-0.0179	0.0564
5.000	-0.0465	0.1535
7.500	-0.0403	0.1700
10.000	-0.0319	0.1327
12.500	-0.0233	0.1100
15.000	-0.0193	0.0879
17.500	-0.0083	0.0398
20.000	-0.0108	0.0493
22.500	-0.0021	0.0098
25.000	-0.0062	0.0265
27.500	-0.0004	0.0024
30.000	-0.0036	0.0154
32.500	-0.0001	0.0005
35.000	-0.0016	0.0075
37.500	-0.0001	0.0006
40.000	-0.0005	0.0019
42.500	-0.0001	0.0007
45.000	-0.0001	0.0002
47.500	-0.0001	0.0004
50.000	-0.0000	0.0002
52.500	-0.0001	0.0005
55.000	0.0000	-0.0000
57.500	-0.0001	0.0003
60.000	-0.0000	-0.0000
62.500	-0.0000	0.0000
65.000	0.0000	0.0000
67.500	-0.0000	-0.0000
70.000	-0.0000	0.0000
72.500	-0.0000	0.0000
75.000	-0.0000	0.0000
77.500	-0.0000	0.0000
80.000	-0.0000	0.0000
82.500	-0.0000	0.0000
85.000	-0.0000	0.0000
87.500	-0.0000	-0.0000
90.000	0.0000	-0.0000
92.500	-0.0000	0.0000
95.000	-0.0000	-0.0000
97.500	-0.0000	-0.0000
100.000	-0.0000	0.0000
102.500	-0.0000	-0.0000
105.000	0.0000	-0.0000
107.500	-0.0000	0.0000
110.000	-0.0000	0.0000
112.500	-0.0000	-0.0000
115.000	-0.0000	0.0000
117.500	-0.0000	0.0000
120.000	-0.0000	-0.0000
122.500	-0.0000	0.0000
125.000	-0.0000	0.0000
127.500	-0.0000	-0.0000
130.000	-0.0000	0.0000
132.500	-0.0000	0.0000
135.000	-0.0000	-0.0000
137.500	-0.0000	0.0000
140.000	-0.0000	0.0000
142.500	-0.0000	-0.0000
145.000	-0.0000	-0.0000
147.500	-0.0000	0.0000
150.000	-0.0000	0.0000
152.500	-0.0000	-0.0000
155.000	-0.0000	0.0000
157.500	-0.0000	0.0000
160.000	-0.0000	-0.0000
162.500	-0.0000	0.0000
165.000	-0.0000	0.0000
167.500	-0.0000	-0.0000
170.000	-0.0000	0.0000
172.500	-0.0000	0.0000
175.000	-0.0000	-0.0000
177.500	-0.0000	0.0000
180.000	-0.0000	0.0000
182.500	-0.0000	-0.0000
185.000	-0.0000	-0.0000
187.500	-0.0000	0.0000
190.000	-0.0000	0.0000
192.500	-0.0000	-0.0000
195.000	-0.0000	0.0000
197.500	-0.0000	0.0000
200.000	-0.0000	-0.0000
202.500	-0.0000	0.0000
205.000	-0.0000	0.0000
207.500	-0.0000	-0.0000
210.000	-0.0000	0.0000
212.500	-0.0000	0.0000
215.000	-0.0000	-0.0000
217.500	-0.0000	0.0000
220.000	-0.0000	0.0000
222.500	-0.0000	-0.0000
225.000	-0.0000	0.0000
227.500	-0.0000	0.0000
230.000	-0.0000	0.0000
232.500	-0.0000	-0.0000
235.000	-0.0000	0.0000
237.500	-0.0000	0.0000
240.000	-0.0000	-0.0000
242.500	-0.0000	0.0000
245.000	-0.0000	0.0000
247.500	-0.0000	-0.0000
250.000	-0.0000	0.0000
252.500	-0.0000	0.0000
255.000	-0.0000	-0.0000
257.500	-0.0000	0.0000
260.000	-0.0000	0.0000
262.500	-0.0000	-0.0000
265.000	-0.0000	0.0000
267.500	-0.0000	0.0000
270.000	-0.0000	0.0000
272.500	-0.0000	0.0000
275.000	-0.0000	0.0000
277.500	-0.0000	0.0000
280.000	-0.0000	-0.0000
282.500	-0.0000	0.0000
285.000	-0.0000	0.0000
287.500	-0.0000	-0.0000
290.000	-0.0000	0.0000
292.500	-0.0000	0.0000
295.000	-0.0000	-0.0000
297.500	-0.0000	0.0000
300.000	-0.0000	0.0000
302.500	-0.0000	-0.0000
305.000	-0.0000	0.0000
307.500	-0.0000	0.0000
310.000	-0.0000	0.0000
312.500	-0.0000	0.0000
315.000	-0.0000	0.0000
317.500	-0.0000	0.0000
320.000	-0.0000	0.0000
322.500	-0.0000	0.0000
325.000	-0.0000	0.0000
327.500	-0.0000	-0.0000
330.000	-0.0000	0.0000
332.500	-0.0000	0.0000
335.000	-0.0000	-0.0000
337.500	-0.0000	0.0000
340.000	-0.0000	0.0000
342.500	-0.0000	-0.0000
345.000	-0.0000	0.0000
347.500	-0.0000	0.0000
350.000	-0.0000	0.0000
352.500	-0.0000	0.0000
355.000	-0.0000	0.0000
357.500	-0.0000	0.0000
360.000	-0.0000	0.0000
